kunde_id;firmenname;branche;plz;ort;ansprechpartner;email;niederlassung;betreuer;kundenstatus;rahmenvertrag;verrechnungssatz_std;letzte_anfrage;anfragen_2025;besetzungen_2025
KD-0934;Möller Metallverarbeitung AG;Metall- und Kunststoffverarbeitung;06449;Aschersleben;Kerstin Simon;office@moeller.de;Aschersleben;Reuter, B.;Interessent;Nein;;2026-05-18;0;0
KD-0935;Fischer Metallverarbeitung AG;Metall- und Kunststoffverarbeitung;06449;Aschersleben;Holger Kraus;office@fischer.de;Aschersleben;Reuter, B.;Interessent;Nein;;2026-05-19;0;0
KD-0936;Präzisionstechnik Engel OHG;Metall- und Kunststoffverarbeitung;99091;Erfurt;Michael Meier;verwaltung@praezisionstec.de;Erfurt;Steinbrück, M.;Aktiv;Nein;29,64;2026-08-22;11;3
KD-0937;Schulze Verwaltungsservice e.K.;Kaufmännische Dienstleistung;37308;Heilbad Heiligenstadt;Kathrin Müller;office@schulze.de;Heilbad Heiligenstadt;Marx, D.;Inaktiv;Nein;26,04;2019-11-14;0;0
KD-0938;Ludwig & Söhne Blechbearbeitung e.K.;Metall- und Kunststoffverarbeitung;37308;Heilbad Heiligenstadt;Torsten Kaiser;office@ludwig.de;Heilbad Heiligenstadt;Marx, D.;Inaktiv;Nein;28,90;2023-12-23;0;0
KD-0939;Köhler & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;99086;Erfurt;Alexander Jung;verwaltung@koehler.de;Erfurt;Lindner, S.;Aktiv;Ja;27,01;2026-04-14;7;2
KD-0940;Energietechnik Arnstadt OHG;Elektro und Anlagenbau;99310;Arnstadt;Michael Roth;info@energietechnik.de;Erfurt;Lindner, S.;Inaktiv;Nein;31,76;2020-09-22;0;0
KD-0941;Energietechnik Erfurt GmbH;Elektro und Anlagenbau;99091;Erfurt;Franziska Hartmann;hr@energietechnik.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;33,68;2025-01-27;4;1
KD-0942;Kundenzentrum Erfurt KG;Kaufmännische Dienstleistung;99086;Erfurt;Sandra Koch;hr@kundenzentrum.de;Erfurt;Kaiser, T.;Aktiv;Nein;30,81;2026-04-28;17;6
KD-0943;Saalfelder Backwaren GmbH;Lebensmittelproduktion;07318;Saalfeld;Maik Heinrich;kontakt@saalfelder.de;Jena;Seidel, C.;Aktiv;Ja;26,14;2026-02-09;3;2
KD-0944;Innenausbau Schuster e.K.;Tischlerei und Holzverarbeitung;99947;Bad Langensalza;Daniel Köhler;office@innenausbau.de;Gotha;Steinbrück, M.;Aktiv;Nein;30,39;2026-03-06;22;10
KD-0945;Servicecenter Stadtroda GmbH & Co. KG;Kaufmännische Dienstleistung;07646;Stadtroda;Dirk Brandt;verwaltung@servicecenter.de;Jena;Grunewald, F.;Aktiv;Nein;30,87;2026-07-19;5;2
KD-0946;Berger Spedition e.K.;Logistik und Lager;99310;Arnstadt;Carolin Böhm;verwaltung@berger.de;Erfurt;Kaiser, T.;Inaktiv;Nein;23,95;2024-01-14;0;0
KD-0947;Präzisionstechnik Koch GmbH;Metall- und Kunststoffverarbeitung;99817;Eisenach;Dirk Koch;info@praezisionstec.de;Gotha;Thiel, K.;Aktiv;Ja;28,73;2026-03-13;5;2
KD-0948;Drehteilewerk Erfurt GmbH;CNC-Zerspanung;99098;Erfurt;Julia Fischer;;Erfurt;Steinbrück, M.;Aktiv;Ja;35,76;2026-08-09;21;4
KD-0949;Präzisionstechnik Baumann OHG;Metall- und Kunststoffverarbeitung;99098;Ohrdruf;Ines Schubert;info@praezisionstec.de;Erfurt;Pfaff, R.;Aktiv;Ja;28,76;2026-03-07;11;5
KD-0950;Sömmerdaer Druckhaus AG;Druck und Verpackung;99610;Sömmerda;Susanne Neumann;office@soemmerdaer.de;Erfurt;Kaiser, T.;Interessent;Nein;;2024-01-23;0;0
KD-0951;Krämer Spedition GmbH & Co. KG;Logistik und Lager;99867;Gotha;Alexander Bauer;info@kraemer.de;Gotha;Thiel, K.;Aktiv;Ja;27,52;2026-07-04;12;3
KD-0952;Zimmermann Metallverarbeitung GmbH & Co. KG;Metall- und Kunststoffverarbeitung;07548;Gera;Ramona Friedrich;verwaltung@zimmermann.de;Gera;Steinbrück, M.;Inaktiv;Nein;27,33;2021-03-02;0;0
KD-0953;Drehteilewerk Jena AG;CNC-Zerspanung;07749;Jena;Carolin Becker;kontakt@drehteilewerk.de;Jena;Grunewald, F.;Aktiv;Ja;33,79;2026-07-17;5;2
KD-0954;Logistikzentrum Ilmenau GmbH;Logistik und Lager;98693;Ilmenau;Alexander Lang;personal@logistikzentru.de;Gotha;Steinbrück, M.;Interessent;Nein;;2026-01-26;0;0
KD-0955;Ohrdrufer Feinmechanik OHG;CNC-Zerspanung;99885;Ohrdruf;Anja Lehmann;verwaltung@ohrdrufer.de;Gotha;Rehberg, U.;Aktiv;Ja;35,90;2026-07-18;4;3
KD-0956;Pohl Präzisionsteile OHG;CNC-Zerspanung;07937;Zeulenroda;Frank Otto;hr@pohl.de;Gera;Steinbrück, M.;Aktiv;Nein;30,92;2025-12-20;5;3
KD-0957;Druckerei Fuchs KG;Druck und Verpackung;99817;Eisenach;Daniel Hartmann;info@druckerei.de;Gotha;Rehberg, U.;Inaktiv;Nein;28,67;2022-05-03;0;0
KD-0958;Faltschachtel Heilbad Heiligenstadt GmbH & Co. KG;Druck und Verpackung;37308;Heilbad Heiligenstadt;Enrico Hofmann;hr@faltschachtel.de;Heilbad Heiligenstadt;Marx, D.;Aktiv;Ja;29,45;2026-04-03;2;1
KD-0959;Rudolstadter Metallwaren GmbH & Co. KG;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Nicole Köhler;info@rudolstadter.de;Jena;Seidel, C.;Aktiv;Nein;26,78;2026-02-16;1;0
KD-0960;Ziegler Präzisionsteile GmbH;CNC-Zerspanung;07318;Saalfeld;Matthias Stein;personal@ziegler.de;Jena;Seidel, C.;Inaktiv;Nein;32,45;2020-02-24;0;0
KD-0961;Meier Metallverarbeitung GmbH;Metall- und Kunststoffverarbeitung;99423;Weimar;Sven Martin;verwaltung@meier.de;Erfurt;Lindner, S.;Interessent;Nein;;2026-07-04;0;0
KD-0962;Arnstadter Backwaren GmbH & Co. KG;Lebensmittelproduktion;99310;Arnstadt;Holger Koch;personal@arnstadter.de;Erfurt;Pfaff, R.;Aktiv;Ja;23,91;2026-03-13;23;10
KD-0963;Kontraktlogistik Kraus GmbH;Logistik und Lager;07548;Gera;Susanne Frank;office@kontraktlogist.de;Gera;Weber, M.;Aktiv;Ja;24,10;2026-04-27;21;11
KD-0964;Fleischwerk Weimar GmbH & Co. KG;Lebensmittelproduktion;99423;Weimar;Kathrin Dietrich;office@fleischwerk.de;Erfurt;Pfaff, R.;Inaktiv;Nein;27,30;2021-12-03;0;0
KD-0965;Präzisionstechnik Meier GmbH;Metall- und Kunststoffverarbeitung;37327;Leinefelde-Worbis;Andreas Roth;verwaltung@praezisionstec.de;Heilbad Heiligenstadt;Marx, D.;Aktiv;Ja;29,70;2026-08-15;5;3
KD-0966;Zimmermann Spedition KG;Logistik und Lager;99423;Weimar;Ines Herrmann;verwaltung@zimmermann.de;Erfurt;Pfaff, R.;Aktiv;Ja;27,03;2026-04-29;4;2
KD-0967;Elektromontage Köhler e.K.;Elektro und Anlagenbau;07749;Jena;Ramona Berger;verwaltung@elektromontage.de;Jena;Steinbrück, M.;Inaktiv;Nein;30,98;2023-10-12;0;0
KD-0968;Becker & Söhne Blechbearbeitung KG;Metall- und Kunststoffverarbeitung;99817;Eisenach;Dirk Kaiser;office@becker.de;Gotha;Steinbrück, M.;Aktiv;Nein;29,66;2026-02-22;3;3
KD-0969;Klein Holzverarbeitung GmbH;Tischlerei und Holzverarbeitung;99610;Sömmerda;Alexander Krämer;office@klein.de;Erfurt;Lindner, S.;Aktiv;Ja;30,90;2025-12-18;11;3
KD-0970;Franke Verwaltungsservice OHG;Kaufmännische Dienstleistung;39418;Staßfurt;Manuela Krämer;kontakt@franke.de;Aschersleben;Reuter, B.;Interessent;Nein;;2026-07-29;0;0
KD-0971;Berger Offsetdruck e.K.;Druck und Verpackung;99310;Arnstadt;Antje Krause;kontakt@berger.de;Erfurt;Kaiser, T.;Aktiv;Nein;29,90;2026-07-23;4;2
KD-0972;Elektrotechnik Horn AG;Elektro und Anlagenbau;07549;Gera;Maik Pohl;info@elektrotechnik.de;Gera;Bergmann, A.;Interessent;Nein;;2026-07-24;0;0
KD-0973;Dietrich Hoch- und Tiefbau GmbH;Bau und Baunebengewerbe;99867;Gotha;Jörg Schröder;verwaltung@dietrich.de;Gotha;Thiel, K.;Inaktiv;Ja;32,87;2023-11-17;0;0
KD-0974;Neumann Präzisionsteile KG;CNC-Zerspanung;99084;Erfurt;Frank Günther;hr@neumann.de;Erfurt;Lindner, S.;Inaktiv;Nein;33,20;2025-05-06;3;3
KD-0975;Präzisionstechnik Hartmann GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99084;Erfurt;Elke Müller;kontakt@praezisionstec.de;Erfurt;Steinbrück, M.;Aktiv;Ja;29,13;2026-02-01;8;1
KD-0976;Druckerei Berger GmbH & Co. KG;Druck und Verpackung;06406;Bernburg;Enrico Roth;office@druckerei.de;Aschersleben;Kunze, J.;Aktiv;Ja;25,82;2026-03-15;7;4
KD-0977;Leinefelde-Worbiser Feinmechanik GmbH;CNC-Zerspanung;37327;Leinefelde-Worbis;Simone Jäger;verwaltung@leinefeldeworb.de;Heilbad Heiligenstadt;Hille, P.;Inaktiv;Nein;29,75;2020-01-14;0;0
KD-0978;Druckerei Ziegler GmbH;Druck und Verpackung;99087;Erfurt;Doreen Koch;info@druckerei.de;Erfurt;Kaiser, T.;Interessent;Nein;;2026-06-25;0;0
KD-0979;Peters Präzisionsteile GmbH;CNC-Zerspanung;07745;Jena;Jörg Pohl;kontakt@peters.de;Jena;Grunewald, F.;Aktiv;Nein;32,40;2026-08-28;13;3
KD-0980;Erfurter Feinmechanik GmbH;CNC-Zerspanung;99091;Erfurt;Kathrin Schubert;personal@erfurter.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;29,94;2020-06-15;0;0
KD-0981;Elektromontage Schubert e.K.;Elektro und Anlagenbau;99867;Gotha;Katrin Wolf;verwaltung@elektromontage.de;Gotha;Thiel, K.;Inaktiv;Nein;31,37;2023-03-23;0;0
KD-0982;Jenaer Feinmechanik KG;CNC-Zerspanung;07743;Jena;Torsten Albrecht;kontakt@jenaer.de;Jena;Steinbrück, M.;Aktiv;Ja;31,77;2026-08-19;6;0
KD-0983;Quedlinburger Baugesellschaft GmbH & Co. KG;Bau und Baunebengewerbe;06484;Quedlinburg;Sven Winter;personal@quedlinburger.de;Aschersleben;Kunze, J.;Interessent;Nein;;2024-03-23;0;0
KD-0984;Becker Offsetdruck AG;Druck und Verpackung;99867;Gotha;Torsten Böhm;verwaltung@becker.de;Gotha;Thiel, K.;Inaktiv;Nein;26,01;2021-03-26;0;0
KD-0985;Druckerei Zimmermann e.K.;Druck und Verpackung;99310;Arnstadt;Steffen Meier;verwaltung@druckerei.de;Erfurt;Steinbrück, M.;Aktiv;Ja;30,08;2026-08-14;3;1
KD-0986;Tischlerei Lorenz OHG;Tischlerei und Holzverarbeitung;99947;Bad Langensalza;Elke Lehmann;kontakt@tischlerei.de;Gotha;Rehberg, U.;Aktiv;Ja;33,52;2026-06-29;7;2
KD-0987;Zerspanungstechnik Quedlinburg OHG;CNC-Zerspanung;06484;Quedlinburg;Carolin Hartmann;office@zerspanungstec.de;Aschersleben;Reuter, B.;Aktiv;Nein;33,87;2026-01-28;21;7
KD-0988;Gothaer Umschlaglager GmbH;Logistik und Lager;99867;Gotha;Anja Krüger;verwaltung@gothaer.de;Gotha;Thiel, K.;Inaktiv;Nein;27,31;2024-01-23;0;0
KD-0989;Präzisionstechnik Herrmann OHG;Metall- und Kunststoffverarbeitung;07743;Jena;Nicole Günther;office@praezisionstec.de;Jena;Steinbrück, M.;Inaktiv;Nein;26,87;2022-08-06;0;0
KD-0990;Thüringer Kunststoffwerk Gotha GmbH;Metall- und Kunststoffverarbeitung;99867;Gotha;Ramona Franke;kontakt@thueringer.de;Gotha;Thiel, K.;Interessent;Nein;;2026-01-30;0;0
KD-0991;Faltschachtel Leinefelde-Worbis GmbH & Co. KG;Druck und Verpackung;37327;Leinefelde-Worbis;Claudia Simon;verwaltung@faltschachtel.de;Heilbad Heiligenstadt;Marx, D.;Interessent;Nein;;2026-05-04;0;0
KD-0992;Winter & Söhne Blechbearbeitung AG;Metall- und Kunststoffverarbeitung;06449;Aschersleben;Antje Haas;personal@winter.de;Aschersleben;Kunze, J.;Inaktiv;Nein;26,73;2019-07-29;0;0
KD-0993;Weimarer Druckhaus GmbH;Druck und Verpackung;99427;Weimar;Ramona Baumann;hr@weimarer.de;Erfurt;Kaiser, T.;Inaktiv;Ja;27,22;2022-06-04;0;0
KD-0994;Fleischwerk Erfurt GmbH & Co. KG;Lebensmittelproduktion;99091;Erfurt;Katrin Peters;office@fleischwerk.de;Erfurt;Pfaff, R.;Interessent;Nein;;2026-04-04;0;0
KD-0995;Elektromontage Albrecht GmbH;Elektro und Anlagenbau;39418;Staßfurt;Michael Groß;kontakt@elektromontage.de;Aschersleben;Reuter, B.;Inaktiv;Nein;37,88;2021-06-17;0;0
KD-0996;Kuhn Holzverarbeitung GmbH & Co. KG;Tischlerei und Holzverarbeitung;99867;Gotha;Marcel Günther;verwaltung@kuhn.de;Gotha;Thiel, K.;Inaktiv;Nein;32,00;2021-02-01;0;0
KD-0997;Logistikzentrum Jena GmbH & Co. KG;Logistik und Lager;07743;Jena;Petra Groß;personal@logistikzentru.de;Jena;Seidel, C.;Inaktiv;Nein;24,75;2023-06-19;0;0
KD-0998;Apoldaer Druckhaus GmbH & Co. KG;Druck und Verpackung;99510;Apolda;Maik Kraus;verwaltung@apoldaer.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;30,39;2022-07-11;0;0
KD-0999;Elektrotechnik Baumann GmbH;Elektro und Anlagenbau;39418;Staßfurt;Yvonne Schäfer;info@elektrotechnik.de;Aschersleben;Kunze, J.;Aktiv;Ja;32,13;2026-07-12;9;6
KD-1000;Simon Metallverarbeitung GmbH;Metall- und Kunststoffverarbeitung;99817;Eisenach;Stefan Neumann;kontakt@simon.de;Gotha;Thiel, K.;Inaktiv;Ja;29,16;2021-01-11;0;0
KD-1001;Jenaer Umschlaglager GmbH & Co. KG;Logistik und Lager;07743;Jena;Matthias Herrmann;personal@jenaer.de;Jena;Seidel, C.;Aktiv;Nein;27,67;2026-06-26;7;3
KD-1002;Günther & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;39418;Staßfurt;Doreen Albrecht;verwaltung@guenther.de;Aschersleben;Kunze, J.;Inaktiv;Nein;26,51;2021-10-16;0;0
KD-1003;Präzisionstechnik Fuchs GmbH & Co. KG;Metall- und Kunststoffverarbeitung;07743;Jena;Dirk Krause;office@praezisionstec.de;Jena;Grunewald, F.;Inaktiv;Nein;31,36;2020-12-15;0;0
KD-1004;Stadtrodaer Druckhaus GmbH;Druck und Verpackung;07646;Stadtroda;Jana Peters;hr@stadtrodaer.de;Jena;Grunewald, F.;Inaktiv;Nein;26,75;2021-01-05;0;0
KD-1005;Elektromontage Ziegler GmbH;Elektro und Anlagenbau;07549;Gera;Nadine Möller;office@elektromontage.de;Gera;Bergmann, A.;Inaktiv;Nein;31,48;2024-01-18;0;0
KD-1006;Möbelwerk Gera KG;Tischlerei und Holzverarbeitung;07545;Gera;Christian Keller;verwaltung@moebelwerk.de;Gera;Weber, M.;Aktiv;Ja;30,05;2026-08-12;7;1
KD-1007;Peters & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;99817;Eisenach;Torsten Groß;hr@peters.de;Gotha;Rehberg, U.;Inaktiv;Nein;30,73;2023-12-27;0;0
KD-1008;Anlagenbau Nordhausen GmbH & Co. KG;Elektro und Anlagenbau;99734;Nordhausen;Nicole Stein;hr@anlagenbau.de;Heilbad Heiligenstadt;Marx, D.;Interessent;Nein;;2024-06-16;0;0
KD-1009;Simon & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;07545;Gera;Beate Schulze;personal@simon.de;Gera;Bergmann, A.;Interessent;Nein;;2026-05-15;0;0
KD-1010;Kraus Verwaltungsservice GmbH;Kaufmännische Dienstleistung;99084;Erfurt;Anja Heinrich;verwaltung@kraus.de;Erfurt;Steinbrück, M.;Interessent;Nein;;2024-04-05;0;0
KD-1011;Bauunternehmen Fischer OHG;Bau und Baunebengewerbe;99423;Weimar;Robert Krämer;info@bauunternehmen.de;Erfurt;Steinbrück, M.;Interessent;Nein;;2026-06-25;0;0
KD-1012;Anlagenbau Pößneck AG;Elektro und Anlagenbau;07381;Pößneck;Silke Sommer;office@anlagenbau.de;Gera;Bergmann, A.;Inaktiv;Ja;36,91;2022-07-30;0;0
KD-1013;Lorenz & Söhne Blechbearbeitung e.K.;Metall- und Kunststoffverarbeitung;99087;Erfurt;Claudia Fuchs;kontakt@lorenz.de;Erfurt;Lindner, S.;Aktiv;Ja;28,83;2025-12-04;6;1
KD-1014;Tischlerei Winter GmbH;Tischlerei und Holzverarbeitung;07743;Jena;Kevin Kaiser;kontakt@tischlerei.de;Jena;Seidel, C.;Inaktiv;Nein;30,63;2023-10-27;0;0
KD-1015;Molkerei Erfurt GmbH;Lebensmittelproduktion;99087;Erfurt;Torsten Peters;hr@molkerei.de;Erfurt;Pfaff, R.;Aktiv;Ja;25,18;2026-09-02;4;0
KD-1016;Servicecenter Saalfeld GmbH;Kaufmännische Dienstleistung;07318;Saalfeld;Katrin Jung;hr@servicecenter.de;Jena;Seidel, C.;Inaktiv;Ja;27,62;2021-03-07;0;0
KD-1017;Hofmann Offsetdruck GmbH;Druck und Verpackung;99091;Erfurt;Susanne Meyer;personal@hofmann.de;Erfurt;Kaiser, T.;Aktiv;Ja;27,86;2026-04-14;5;1
KD-1018;Eisenacher Druckhaus GmbH;Druck und Verpackung;99817;Eisenach;Manuela Jäger;office@eisenacher.de;Gotha;Steinbrück, M.;Aktiv;Ja;30,06;2026-05-20;5;2
KD-1019;Kunststofftechnik Leinefelde-Worbis GmbH & Co. KG;Metall- und Kunststoffverarbeitung;37327;Leinefelde-Worbis;Frank Schulze;info@kunststofftech.de;Heilbad Heiligenstadt;Hille, P.;Interessent;Nein;;2024-09-25;0;0
KD-1020;Erfurter Druckhaus GmbH;Druck und Verpackung;99098;Erfurt;Kathrin Böhm;kontakt@erfurter.de;Erfurt;Steinbrück, M.;Interessent;Nein;;2026-03-01;0;0
KD-1021;Vogel & Söhne Blechbearbeitung GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99427;Weimar;Matthias Otto;info@vogel.de;Erfurt;Kaiser, T.;Aktiv;Nein;29,30;2026-05-22;9;6
KD-1022;Drehteilewerk Erfurt GmbH & Co. KG;CNC-Zerspanung;99086;Erfurt;Andreas Schäfer;kontakt@drehteilewerk.de;Erfurt;Lindner, S.;Aktiv;Ja;33,77;2026-07-03;7;5
KD-1023;Hartmann Offsetdruck GmbH;Druck und Verpackung;07745;Jena;;hr@hartmann.de;Jena;Grunewald, F.;Interessent;Nein;;2024-09-22;0;0
KD-1024;Jäger Präzisionsteile OHG;CNC-Zerspanung;98693;Ilmenau;Steffen Becker;office@jaeger.de;Gotha;Steinbrück, M.;Inaktiv;Nein;34,50;2025-06-08;0;0
KD-1025;Zerspanungstechnik Rudolstadt GmbH;CNC-Zerspanung;07407;Rudolstadt;Anja Walter;kontakt@zerspanungstec.de;Jena;Seidel, C.;Aktiv;Ja;35,64;2026-03-30;24;13
KD-1026;Winkler Verwaltungsservice GmbH & Co. KG;Kaufmännische Dienstleistung;99817;Eisenach;Thomas Möller;office@winkler.de;Gotha;Steinbrück, M.;Aktiv;Ja;29,42;2026-07-01;6;3
KD-1027;Tischlerei Klein AG;Tischlerei und Holzverarbeitung;99084;Erfurt;Sandra Lang;verwaltung@tischlerei.de;Erfurt;Kaiser, T.;Interessent;Nein;;2026-05-08;0;0
KD-1028;Innenausbau Winter GmbH & Co. KG;Tischlerei und Holzverarbeitung;07745;Jena;Heike Berger;office@innenausbau.de;Jena;Steinbrück, M.;Aktiv;Nein;29,67;2025-11-26;4;1
KD-1029;Tischlerei Möller OHG;Tischlerei und Holzverarbeitung;99510;Apolda;Heike Jäger;verwaltung@tischlerei.de;Erfurt;Steinbrück, M.;Inaktiv;Nein;31,76;2023-01-21;0;0
KD-1030;Elektrotechnik Wagner e.K.;Elektro und Anlagenbau;99086;Erfurt;Patrick Hofmann;verwaltung@elektrotechnik.de;Erfurt;Kaiser, T.;Inaktiv;Ja;31,47;2024-11-27;0;0
KD-1031;Geraer Metallwaren e.K.;Metall- und Kunststoffverarbeitung;07545;Gera;Beate Hofmann;hr@geraer.de;Gera;Bergmann, A.;Inaktiv;Ja;31,42;2021-04-18;0;0
KD-1032;Weber Verwaltungsservice GmbH & Co. KG;Kaufmännische Dienstleistung;07973;Greiz;Silke Lange;personal@weber.de;Gera;Bergmann, A.;Inaktiv;Nein;26,76;2024-11-23;0;0
KD-1033;Drehteilewerk Bernburg GmbH & Co. KG;CNC-Zerspanung;06406;Bernburg;Alexander Jäger;info@drehteilewerk.de;Aschersleben;Reuter, B.;Aktiv;Ja;33,89;2026-05-23;3;1
KD-1034;Frank Abrechnungsdienste e.K.;Kaufmännische Dienstleistung;07549;Gera;Stefan Hartmann;office@frank.de;Gera;Steinbrück, M.;Aktiv;Ja;32,05;2026-07-09;9;2
KD-1035;Keller Hoch- und Tiefbau KG;Bau und Baunebengewerbe;07646;Stadtroda;Petra Friedrich;office@keller.de;Jena;Grunewald, F.;Aktiv;Ja;27,96;2026-04-11;8;1
KD-1036;Heilbad Heiligenstadter Baugesellschaft GmbH;Bau und Baunebengewerbe;37308;Heilbad Heiligenstadt;Sabine Koch;office@heilbad.de;Heilbad Heiligenstadt;Marx, D.;Interessent;Nein;;2026-03-08;0;0
KD-1037;Kundenzentrum Jena e.K.;Kaufmännische Dienstleistung;07749;Jena;Stefan Kuhn;personal@kundenzentrum.de;Jena;Steinbrück, M.;Inaktiv;Nein;27,59;2023-06-02;0;0
KD-1038;Zimmermann & Söhne Blechbearbeitung GmbH;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Jörg Engel;personal@zimmermann.de;Jena;Grunewald, F.;Aktiv;Nein;27,85;2026-04-02;5;2
KD-1039;Krämer Präzisionsteile OHG;CNC-Zerspanung;99310;Arnstadt;Claudia Horn;personal@kraemer.de;Erfurt;Kaiser, T.;Aktiv;Nein;28,99;2026-04-10;3;1
KD-1040;Elektromontage Winkler AG;Elektro und Anlagenbau;99947;Bad Langensalza;Torsten Schuster;personal@elektromontage.de;Gotha;Steinbrück, M.;Aktiv;Ja;32,99;2025-12-02;11;1
KD-1041;Faltschachtel Heilbad Heiligenstadt OHG;Druck und Verpackung;37308;Heilbad Heiligenstadt;Nadine Koch;kontakt@faltschachtel.de;Heilbad Heiligenstadt;Hille, P.;Interessent;Nein;;2026-02-25;0;0
KD-1042;Präzisionstechnik Lange GmbH & Co. KG;Metall- und Kunststoffverarbeitung;99610;Sömmerda;Steffen Vogel;verwaltung@praezisionstec.de;Erfurt;Steinbrück, M.;Interessent;Nein;;2024-06-18;0;0
KD-1043;Arnstadter Backwaren AG;Lebensmittelproduktion;99310;Arnstadt;Simone Vogt;kontakt@arnstadter.de;Erfurt;Kaiser, T.;Aktiv;Ja;24,91;2026-09-01;2;1
KD-1044;Druckerei Groß GmbH & Co. KG;Druck und Verpackung;99947;Bad Langensalza;Jana Otto;office@druckerei.de;Gotha;Steinbrück, M.;Aktiv;Nein;30,66;2026-01-19;3;3
KD-1045;Möbelwerk Erfurt OHG;Tischlerei und Holzverarbeitung;99098;Erfurt;Carolin Berger;office@moebelwerk.de;Erfurt;Pfaff, R.;Aktiv;Ja;29,44;2026-09-05;3;2
KD-1046;Bad Langensalzaer Backwaren GmbH.;Lebensmittelproduktion;99947;Bad Langensalza;Holger Krämer;hr@bad.de;Gotha;Rehberg, U.;Aktiv;Nein;25,92;2025-12-30;1;0
KD-1047;Druckerei Hartmann AG;Druck und Verpackung;06406;Bernburg;Steffen Schuster;kontakt@druckerei.de;Aschersleben;Kunze, J.;Aktiv;Nein;27,49;2025-12-26;1;0
KD-1048;Druckerei Otto GmbH;Druck und Verpackung;99091;Erfurt;Doreen Baumann;kontakt@druckerei.de;Erfurt;Kaiser, T.;Interessent;Nein;;2026-08-07;0;0
KD-1049;Staßfurter Umschlaglager GmbH;Logistik und Lager;39418;Staßfurt;Michael Jung;kontakt@stassfurter.de;Aschersleben;Reuter, B.;Aktiv;Ja;;2026-08-26;6;4
KD-1050;Hoffmann Verwaltungsservice KG;Kaufmännische Dienstleistung;07381;Pößneck;Manuela Müller;hr@hoffmann.de;Gera;Steinbrück, M.;Interessent;Nein;;2024-04-25;0;0
KD-1051;Kontraktlogistik Graf GmbH;Logistik und Lager;99734;Nordhausen;Holger Wolf;personal@kontraktlogist.de;Heilbad Heiligenstadt;Marx, D.;Inaktiv;Nein;25,41;2021-01-21;0;0
KD-1052;Arnstadter Metallwaren e.K.;Metall- und Kunststoffverarbeitung;99310;Arnstadt;Nadine Herrmann;personal@arnstadter.de;Erfurt;Pfaff, R.;Inaktiv;Nein;29,36;2020-01-31;0;0
KD-1053;Distributionszentrum Jena e.K.;Logistik und Lager;07749;Jena;Simone Ludwig;kontakt@distributionsz.de;Jena;Steinbrück, M.;Interessent;Nein;;2026-04-01;0;0
KD-1054;Heilbad Heiligenstadter Druckhaus KG;Druck und Verpackung;37308;Heilbad Heiligenstadt;Jörg Schumacher;info@heilbad.de;Heilbad Heiligenstadt;Marx, D.;Inaktiv;Nein;30,47;2021-09-03;0;0
KD-1055;CNC-Technik Jung OHG;CNC-Zerspanung;07745;Jena;Jana Wolf;info@cnctechnik.de;Jena;Steinbrück, M.;Inaktiv;Ja;30,50;2019-12-20;0;0
KD-1056;Graf Metallverarbeitung KG;Metall- und Kunststoffverarbeitung;06449;Aschersleben;Susanne Bauer;kontakt@graf.de;Aschersleben;Reuter, B.;Aktiv;Nein;31,79;2026-01-25;6;4
KD-1057;Möbelwerk Arnstadt e.K.;Tischlerei und Holzverarbeitung;99310;Arnstadt;Stefan Roth;verwaltung@moebelwerk.de;Erfurt;Kaiser, T.;Interessent;Nein;;2024-12-13;0;0
KD-1058;Rudolstadter Metallwaren OHG;Metall- und Kunststoffverarbeitung;07407;Rudolstadt;Nadine Pohl;info@rudolstadter.de;Jena;Steinbrück, M.;Interessent;Nein;;2026-06-22;0;0
